Sequence Media Group	https://www.youtube.com/user/LBNstudio/featured
CBS News - Business	https://www.youtube.com/playlist?list=PL63693F05C8B0E508
NewsyBusiness	https://www.youtube.com/user/NewsyBusiness
this week in startups	https://www.youtube.com/user/ThisWeekIn/featured
Inc.	https://www.youtube.com/user/incmagazine/featured
Vanity Fair	https://www.youtube.com/user/VanityFairMagazine/videos
livemintvideos	https://www.youtube.com/user/livemintvideos/featured
Fox - Lifestyle, Food & Drink	https://www.youtube.com/playlist?list=PLlTLHnxSVuIyhvIRMjmlinE7yKqZpFOTp
ODE	https://www.youtube.com/user/itn/featured
Newsy News	https://www.youtube.com/user/TeaPartyReport/featured
Newsy Weird Stuff	https://www.youtube.com/user/NewsyWeirdStuff/featured
newsy entertainment	https://www.youtube.com/channel/UCdBZWFEMGpn57gzmm8zEBhg/featured
TMZ	https://www.youtube.com/user/TMZ/videos
CelebTV	https://www.youtube.com/channel/UCySVh8_pPCfBC1DTxm_7IYQ
ClevverTV	https://www.youtube.com/user/clevverTV/featured
Clevver News	https://www.youtube.com/user/ClevverNews/featured
Hollywood	https://www.youtube.com/user/hollywoodtv
Hollywood Life	https://www.youtube.com/user/hollywoodlife09
The Hollywood Reporter	https://www.youtube.com/user/thrnetwork/featured
Fuse	https://www.youtube.com/user/fuse/featured
Hollyscoop TV	https://www.youtube.com/user/HollyscoopTV/featured
Entertainment Tonight	https://www.youtube.com/user/EntertainmentTonight/featured
Complex	https://www.youtube.com/user/Complexmagazine/featured
maximotv	https://www.youtube.com/user/maximotv/featured
E! Entertainment	https://www.youtube.com/user/EEntertainment
fanlalatv	https://www.youtube.com/user/fanlalatv/featured
Hitfix	https://www.youtube.com/user/hitfixcom/featured
FlickDirect	https://www.youtube.com/user/flickdirectinc/featured
POPSUGAR Entertainment	https://www.youtube.com/user/PopSugarTV/featured
Vanity Fair	https://www.youtube.com/channel/UCIsbLox_y9dCIMLd8tdC6qg
extratv	https://www.youtube.com/user/extratv/featured
Fox - Sports Court	https://www.youtube.com/playlist?list=PLlTLHnxSVuIxVpHM_6dRd8WGaKXkM6kgN
CampusInsiders	https://www.youtube.com/user/CampusInsiders/featured
The Fumble	https://www.youtube.com/user/captainwag
The Rubin Report	https://www.youtube.com/user/RubinReport/featured
Truthloader	https://www.youtube.com/user/truthloader/featured
NewsflareBreaking	https://www.youtube.com/user/NewsflareBreaking/featured
Democracy Now! i	https://www.youtube.com/user/democracynow/featured
Journeyman Pictures	https://www.youtube.com/user/journeymanpictures/featured
Vice News	https://www.youtube.com/user/vicenews
The Young Turks	https://www.youtube.com/user/TheYoungTurks
fusion	https://www.youtube.com/user/thisisfusion/featured
TheAlexJonesChannel	https://www.youtube.com/user/TheAlexJonesChannel/featured
Mark Dice	https://www.youtube.com/user/MarkDice/featured
RT	https://www.youtube.com/user/RussiaToday/featured
CityTV	https://www.youtube.com/user/citytvofficial/videos
eNCAnews	https://www.youtube.com/user/enewschannel/featured
The Telegraph	https://www.youtube.com/user/telegraphtv/featured
CBS SF Bay Area	
KQED News	
KQEDlife	
