ForaTv	https://www.youtube.com/user/ForaTv/featured
TED	https://www.youtube.com/user/TEDtalksDirector
Big Think	https://www.youtube.com/user/bigthink
Talks at Google	https://www.youtube.com/user/AtGoogleTalks/featured
O'Reilly	https://www.youtube.com/user/OreillyMedia/featured
The RSA	https://www.youtube.com/user/theRSAorg/featured
Upworthy	https://www.youtube.com/user/upworthy/featured
