Fox - Lifestyle, Food & Drink	https://www.youtube.com/playlist?list=PLlTLHnxSVuIyhvIRMjmlinE7yKqZpFOTp
ODE	https://www.youtube.com/user/itn/featured
Newsy News	https://www.youtube.com/user/TeaPartyReport/featured
Newsy Weird Stuff	https://www.youtube.com/user/NewsyWeirdStuff/featured
newsy entertainment	https://www.youtube.com/channel/UCdBZWFEMGpn57gzmm8zEBhg/featured
TMZ	https://www.youtube.com/user/TMZ/videos
CelebTV	https://www.youtube.com/channel/UCySVh8_pPCfBC1DTxm_7IYQ
ClevverTV	https://www.youtube.com/user/clevverTV/featured
Clevver News	https://www.youtube.com/user/ClevverNews/featured
Hollywood	https://www.youtube.com/user/hollywoodtv
Hollywood Life	https://www.youtube.com/user/hollywoodlife09
The Hollywood Reporter	https://www.youtube.com/user/thrnetwork/featured
Fuse	https://www.youtube.com/user/fuse/featured
Hollyscoop TV	https://www.youtube.com/user/HollyscoopTV/featured
Entertainment Tonight	https://www.youtube.com/user/EntertainmentTonight/featured
Complex	https://www.youtube.com/user/Complexmagazine/featured
maximotv	https://www.youtube.com/user/maximotv/featured
E! Entertainment	https://www.youtube.com/user/EEntertainment
fanlalatv	https://www.youtube.com/user/fanlalatv/featured
Hitfix	https://www.youtube.com/user/hitfixcom/featured
FlickDirect	https://www.youtube.com/user/flickdirectinc/featured
POPSUGAR Entertainment	https://www.youtube.com/user/PopSugarTV/featured
Vanity Fair	https://www.youtube.com/channel/UCIsbLox_y9dCIMLd8tdC6qg
extratv	https://www.youtube.com/user/extratv/featured
