Fox - Science and Technology	https://www.youtube.com/playlist?list=PLlTLHnxSVuIwUsXMB5L6PVtE5i7l9SY1p
Mashable	https://www.youtube.com/user/mashable/featured
Tech News Today	https://www.youtube.com/user/technewstoday
Newsytech	https://www.youtube.com/user/NewsyTech
NewsScience	https://www.youtube.com/user/NewsyScience
Nobel Prize	https://www.youtube.com/user/thenobelprize/featured
Tech News Today	https://www.youtube.com/playlist?list=PLwvKzSKTYUhDCT4APTd-85SP52IDMewvK
Tech News 2Night	https://www.youtube.com/playlist?list=PLwvKzSKTYUhCpAxH7gbb1ZGv8aidDWVha
TWiT Netcast Network	https://www.youtube.com/user/twit/featured
this week in startups	https://www.youtube.com/user/ThisWeekIn/featured
cnet	https://www.youtube.com/user/CNETTV/featured
The Verge	https://www.youtube.com/user/TheVerge/featured
Engadget	https://www.youtube.com/user/engadget/videos
TechCrunch	https://www.youtube.com/user/techcrunch
TechnoBuffalo	https://www.youtube.com/user/jon4lakers
Vanity Fair	https://www.youtube.com/user/VanityFairMagazine
POPSUGAR Tech	https://www.youtube.com/user/POPSUGARTech
Macworld Video	https://www.youtube.com/user/macworld/featured
PCWorld Video	https://www.youtube.com/user/PCWorldVideos/featured
TechHive Video	https://www.youtube.com/user/TechHiveTV/featured
Unbox Therapy	https://www.youtube.com/user/unboxtherapy/featured
Android Authority	https://www.youtube.com/user/AndroidAuthority/featured
GottaBeMobile	https://www.youtube.com/user/gottabemobile/featured
Android Central	https://www.youtube.com/user/AndroidCentral/featured
SlashGear	https://www.youtube.com/user/SlashGear/featured
Phandroid	https://www.youtube.com/user/phandroid/featured
Network World	https://www.youtube.com/user/networkworld/featured
Computerworld	https://www.youtube.com/user/computerworld
ITworld	https://www.youtube.com/user/ITWorldVideos/featured
Business Wire	https://www.youtube.com/user/BusinessWire/featured
Digital Trends	https://www.youtube.com/user/DigitalTrends/featured
PhoneDog	https://www.youtube.com/user/phonedog/featured
WIRED	https://www.youtube.com/user/wired/featured
